segment_id,chord_type,rootoffset,globalkey
0,m,0,d
1,o,3,d
2,m,0,d
3,Mm7,1,d
4,m,0,d
5,M,1,d
6,m,0,d
7,M,1,d
8,o7,3,d
9,m,0,d
10,o,3,d
11,m,0,d
12,%7,2,d
13,Mm7,2,d
14,M,1,d
15,Mm7,1,d
16,m,0,d
17,o,2,d
18,o,5,d
19,M,1,d
20,m,0,d
21,o,2,d
22,o,5,d
23,M,1,d
24,m,0,d
25,Mm7,1,d
26,m,0,d
27,Mm7,1,d
28,m,0,d
29,M,1,d
30,Ger,1,d
31,Mm7,3,d
32,%7,3,d
33,Mm7,2,d
34,Mm7,1,d
35,o7,1,d
36,M,3,d
37,m,1,d
38,Ger,1,d
39,M,3,d
40,Mm7,3,d
41,M,2,d
42,Mm7,3,d
43,M,2,d
44,Mm7,3,d
45,M,2,d
46,Mm7,3,d
47,M,2,d
48,Mm7,3,d
49,M,2,d
50,Mm7,3,d
51,M,2,d
52,Mm7,3,d
53,M,2,d
54,Mm7,3,d
55,M,2,d
56,M,1,d
57,m,5,d
58,M,1,d
59,m,0,d
60,m,5,d
61,Mm7,3,d
62,M,0,d
63,M,5,d
64,Ger,1,d
65,Mm7,3,d
66,M,2,d
67,M,1,d
68,M,2,d
69,o7,1,d
70,Mm7,2,d
71,m,1,d
72,Mm7,3,d
73,m,2,d
74,M,5,d
75,Ger,1,d
76,Mm7,3,d
77,M,2,d
78,o,2,d
79,M,2,d
80,M,1,d
81,Mm7,3,d
82,M,2,d
83,Mm7,3,d
84,M,3,d
85,o,2,d
86,M,2,d
87,o,2,d
88,M,2,d
89,m,0,d
90,Mm7,1,d
91,m,0,d
92,m,5,d
93,M,3,d
94,Mm7,3,d
95,M,2,d
96,Mm7,2,d
97,Mm7,0,d
98,m,5,d
99,M,0,d
100,m,5,d
101,M,0,d
102,Mm7,1,d
103,Mm7,0,d
104,M,0,d
105,Mm7,0,d
106,M,0,d
107,%7,0,d
108,o7,1,d
109,o,1,d
110,Mm7,5,d
111,o,1,d
112,M,5,d
113,m,3,d
114,M,1,d
115,Mm7,0,d
116,m,5,d
117,M,2,d
118,M,1,d
119,o7,3,d
120,m,0,d
121,%7,2,d
122,Mm7,1,d
123,m,0,d
124,Mm7,1,d
125,m,0,d
126,Mm7,1,d
127,m,0,d
128,M,1,d
129,m,0,d
130,M,1,d
131,o7,3,d
132,m,0,d
133,%7,2,d
134,o7,5,d
135,M,1,d
136,m,0,d
137,o,2,d
138,o7,5,d
139,M,1,d
140,m,0,d
141,o,2,d
142,o7,5,d
143,M,1,d
144,M,5,d
145,M,1,d
146,Mm7,1,d
147,M,0,d
148,Mm7,1,d
149,M,0,d
150,Mm7,1,d
151,M,0,d
152,Mm7,1,d
153,M,0,d
154,Mm7,1,d
155,M,0,d
156,Mm7,1,d
157,M,0,d
158,Mm7,1,d
159,M,0,d
160,m,1,d
161,m,2,d
162,M,2,d
163,m,1,d
164,m,2,d
165,Mm7,1,d
166,M,1,d
167,M,2,d
168,Ger,5,d
169,Mm7,1,d
170,M,0,d
171,M,5,d
172,M,3,d
173,o7,2,d
174,m,5,d
175,Mm7,1,d
176,m,0,d
177,M,2,d
178,Ger,5,d
179,Mm7,1,d
180,M,0,d
181,Mm7,1,d
182,M,0,d
183,m,0,d
184,Mm7,1,d
185,M,1,d
186,Mm7,1,d
187,M,0,d
188,o,3,d
189,M,0,d
190,m,1,d
191,Mm7,2,d
192,m,1,d
193,m,2,d
194,M,1,d
195,Mm7,1,d
196,m,0,d
197,o,3,d
198,m,0,d
199,Mm7,1,d
200,m,0,d
201,M,1,d
202,%7,2,d
203,o7,3,d
204,o,3,d
205,m,0,d
206,M,2,d
207,o7,2,d
208,m,5,d
209,o7,5,d
210,M,1,d
211,m,0,d
212,Mm7,1,d
213,m,0,d
214,Mm7,1,d
215,m,0,d
216,Mm7,1,d
217,m,0,d
