segment_id,chord_type,rootoffset,globalkey
0,m,0,f
1,M,1,f
2,m,0,f
3,M,1,f
4,m,0,f
5,M,1,f
6,m,0,f
7,M,1,f
8,m,0,f
9,M,1,f
10,M,2,f
11,o7,5,f
12,Mm7,1,f
13,m,0,f
14,%7,3,f
15,m,0,f
16,M,1,f
17,M,2,f
18,Mm7,2,f
19,M,1,f
20,m,0,f
21,M,1,f
22,m,0,f
23,M,2,f
24,m,0,f
25,M,1,f
26,M,2,f
27,o,1,f
28,M,1,f
29,mm7,3,f
30,M,1,f
31,M,2,f
32,mm7,3,f
33,M,2,f
34,Fr,3,f
35,M,2,f
36,M,1,f
37,Mm7,2,f
38,M,1,f
39,Mm7,2,f
40,M,1,f
41,Mm7,2,f
42,M,1,f
43,M,2,f
44,m,3,f
45,M,2,f
46,Mm7,2,f
47,o7,2,f
48,m,5,f
49,o7,3,f
50,m,2,f
51,M,2,f
52,o7,3,f
53,M,2,f
54,Mm7,2,f
55,M,2,f
56,m,1,f
57,m,3,f
58,+,1,f
59,Mm7,2,f
60,m,5,f
61,+,1,f
62,Mm7,2,f
63,M,1,f
64,Mm7,2,f
65,M,1,f
66,Mm7,2,f
67,M,1,f
68,o,1,f
69,m,3,f
70,+,1,f
71,Mm7,2,f
72,m,5,f
73,+,1,f
74,Mm7,2,f
75,M,1,f
76,Mm7,2,f
77,M,1,f
78,Mm7,2,f
79,M,1,f
80,M,2,f
81,M,1,f
82,M,2,f
83,M,0,f
84,o7,1,f
85,o7,3,f
86,o,3,f
87,m,0,f
88,Ger,3,f
89,o,2,f
90,M,2,f
91,m,5,f
92,o7,5,f
93,Mm7,2,f
94,Mm7,1,f
95,m,5,f
96,o7,3,f
97,m,0,f
98,M,1,f
99,m,0,f
100,M,1,f
101,m,0,f
102,M,1,f
103,Mm7,1,f
104,m,0,f
105,M,1,f
106,m,0,f
107,M,2,f
108,m,0,f
109,M,1,f
110,M,2,f
111,o,1,f
112,M,1,f
113,mm7,3,f
114,M,1,f
115,M,2,f
116,mm7,3,f
117,M,2,f
118,Fr,3,f
119,M,2,f
120,M,1,f
121,Mm7,2,f
122,M,1,f
123,mm7,0,f
124,Mm7,0,f
125,m,5,f
126,Mm7,1,f
127,M,0,f
128,Mm7,1,f
129,M,0,f
130,Mm7,1,f
131,M,0,f
132,Mm7,1,f
133,M,0,f
134,M,5,f
135,Mm7,1,f
136,o7,3,f
137,m,1,f
138,m,3,f
139,o,3,f
140,Mm7,1,f
141,M,1,f
142,m,2,f
143,M,1,f
144,m,2,f
145,M,1,f
146,Mm7,1,f
147,M,1,f
148,Mm7,1,f
149,M,0,f
150,Mm7,1,f
151,M,0,f
152,Mm7,1,f
153,M,0,f
154,M,2,f
155,M,1,f
156,m,2,f
157,M,1,f
158,Mm7,1,f
159,M,1,f
160,Mm7,1,f
161,M,0,f
162,Mm7,1,f
163,M,0,f
164,Mm7,1,f
165,M,0,f
166,M,1,f
167,M,0,f
168,M,1,f
169,o7,5,f
170,Mm7,2,f
171,M,1,f
172,o7,2,f
173,M,1,f
174,m,0,f
175,Mm7,0,f
176,m,5,f
177,mm7,3,f
178,m,0,f
179,M,1,f
180,m,0,f
181,o7,3,f
182,m,0,f
183,M,1,f
184,m,0,f
185,M,1,f
186,Mm7,1,f
187,m,0,f
188,M,1,f
189,Mm7,1,f
190,m,0,f
