segment_id,chord_type,rootoffset,globalkey
0,m,5,F
1,Mm7,1,F
2,m,5,F
3,Mm7,1,F
4,M,0,F
5,Mm7,1,F
6,M,0,F
7,m,2,F
8,M,1,F
9,M,0,F
10,M,5,F
11,M,0,F
12,m,2,F
13,M,1,F
14,M,0,F
15,M,1,F
16,m,0,F
17,o,5,F
18,m,3,F
19,Mm7,2,F
20,M,1,F
21,Mm7,1,F
22,o7,0,F
23,m,2,F
24,o,5,F
25,Mm7,1,F
26,M,0,F
27,o,1,F
28,m,3,F
29,M,4,F
30,o7,5,F
31,Mm7,1,F
32,M,0,F
33,m,3,F
34,M,2,F
35,M,3,F
36,Mm7,3,F
37,M,2,F
38,Mm7,2,F
39,M,1,F
40,+,2,F
41,o7,1,F
42,M,3,F
43,m,3,F
44,M,1,F
45,Mm7,2,F
46,M,2,F
47,M,1,F
48,Mm7,2,F
49,M,1,F
50,Mm7,2,F
51,M,1,F
52,MM7,0,F
53,M,5,F
54,Mm7,5,F
55,m,4,F
56,Mm7,3,F
57,M,2,F
58,m,1,F
59,o7,3,F
60,m,5,F
61,o,5,F
62,M,1,F
63,M,2,F
64,M,1,F
65,m,4,F
66,M,5,F
67,Mm7,5,F
68,M,0,F
69,Mm7,5,F
70,Mm7,2,F
71,M,1,F
72,m,4,F
73,o,0,F
74,Mm7,5,F
75,o7,2,F
76,Mm7,2,F
77,M,1,F
78,M,2,F
79,M,1,F
80,Mm7,2,F
81,M,1,F
82,Mm7,2,F
83,M,1,F
84,m,3,F
85,M,2,F
86,Mm7,2,F
87,M,1,F
88,Mm7,2,F
89,M,1,F
90,m,3,F
91,M,2,F
92,Mm7,2,F
93,Mm7,4,F
94,m,3,F
95,Mm7,2,F
96,M,1,F
97,Mm7,4,F
98,m,3,F
99,M,2,F
100,m,0,F
101,M,3,F
102,Mm7,3,F
103,M,2,F
104,M,0,F
105,M,1,F
106,M,2,F
107,M,0,F
108,M,2,F
109,Mm7,2,F
110,m,1,F
111,M,3,F
112,M,0,F
113,o,2,F
114,Mm7,5,F
115,M,5,F
116,Mm7,5,F
117,M,4,F
118,M,5,F
119,M,3,F
120,M,4,F
121,o7,2,F
122,M,0,F
123,m,5,F
124,Mm7,5,F
125,M,4,F
126,m,5,F
127,Mm7,0,F
128,o,5,F
129,M,0,F
130,M,5,F
131,M,0,F
132,Mm7,0,F
133,M,5,F
134,M,1,F
135,Mm7,1,F
136,M,0,F
137,M,1,F
138,Mm7,1,F
139,M,0,F
140,m,4,F
141,Mm7,5,F
142,m,4,F
143,M,5,F
144,Mm7,4,F
145,m,3,F
146,Mm7,4,F
147,m,3,F
148,Mm7,4,F
149,M,3,F
150,M,2,F
151,Mm7,3,F
152,M,2,F
153,Mm7,3,F
154,M,2,F
155,Mm7,3,F
156,M,2,F
157,Mm7,3,F
158,M,2,F
159,M,1,F
160,Mm7,2,F
161,M,1,F
162,Mm7,2,F
163,M,1,F
164,Mm7,2,F
165,M,1,F
166,Mm7,2,F
167,M,1,F
168,m,5,F
169,Mm7,1,F
170,M,0,F
171,o,5,F
172,M,1,F
173,M,0,F
174,M,5,F
175,M,0,F
176,m,2,F
177,M,1,F
178,M,0,F
179,M,5,F
180,M,0,F
181,m,2,F
182,M,1,F
183,Mm7,1,F
184,M,0,F
185,M,2,F
186,M,1,F
187,m,0,F
188,o7,0,F
189,m,2,F
190,M,5,F
191,M,3,F
192,Mm7,3,F
193,m,2,F
194,M,0,F
195,Mm7,0,F
196,M,5,F
197,m,0,F
198,M,3,F
199,M,5,F
200,Mm7,0,F
201,o,5,F
202,M,0,F
203,m,0,F
204,Mm7,2,F
205,o,5,F
206,M,0,F
207,m,3,F
208,Mm7,2,F
209,M,1,F
210,M,2,F
211,Mm7,2,F
212,M,1,F
213,Mm7,1,F
214,M,0,F
215,+,4,F
216,o7,0,F
217,M,2,F
218,Mm7,1,F
219,M,0,F
220,mm7,2,F
221,M,1,F
222,M,0,F
223,Mm7,1,F
224,o,5,F
225,Mm7,1,F
226,M,0,F
227,Mm7,0,F
228,M,5,F
229,Mm7,0,F
230,M,5,F
231,Mm7,1,F
232,M,0,F
233,M,5,F
234,Mm7,4,F
235,m,3,F
236,Mm7,2,F
237,M,1,F
238,o,2,F
239,m,4,F
240,Mm7,1,F
241,o,5,F
242,M,0,F
243,Mm7,4,F
244,m,3,F
245,M,4,F
246,Mm7,4,F
247,m,3,F
248,o7,2,F
249,Mm7,4,F
250,Mm7,1,F
251,M,0,F
252,o,5,F
253,M,0,F
254,+,4,F
255,m,3,F
256,M,5,F
257,M,0,F
258,M,5,F
259,Mm7,1,F
260,M,0,F
261,Mm7,1,F
262,M,0,F
263,m,2,F
264,Mm7,1,F
265,M,0,F
266,Mm7,1,F
267,M,0,F
268,mm7,2,F
269,M,1,F
270,Mm7,1,F
271,o,0,F
272,Mm7,3,F
273,m,2,F
274,Mm7,1,F
275,M,0,F
276,Mm7,3,F
277,m,2,F
278,M,1,F
279,M,0,F
280,M,1,F
281,M,0,F
282,M,2,F
283,M,1,F
284,Mm7,1,F
285,M,0,F
286,M,1,F
287,M,0,F
288,M,1,F
289,m,3,F
290,M,2,F
291,m,3,F
292,Mm7,1,F
293,M,1,F
294,Mm7,1,F
295,M,0,F
296,Mm7,1,F
297,M,1,F
298,Mm7,1,F
299,M,1,F
300,o,5,F
301,Mm7,1,F
302,M,0,F
303,Mm7,1,F
304,M,0,F
305,m,2,F
306,Mm7,1,F
307,M,5,F
308,o,5,F
309,M,0,F
310,Mm7,1,F
311,M,0,F
312,m,2,F
313,M,1,F
314,m,1,F
315,o7,0,F
316,M,5,F
317,o,4,F
318,Mm7,0,F
319,M,5,F
320,Mm7,0,F
321,M,5,F
322,Mm7,1,F
323,M,0,F
324,M,1,F
325,M,0,F
326,M,5,F
327,M,0,F
328,m,2,F
329,M,1,F
330,Mm7,1,F
331,M,0,F
332,M,5,F
333,M,0,F
334,m,2,F
335,M,1,F
336,M,0,F
