segment_id,chord_type,rootoffset,globalkey
0,m,0,a
1,Mm7,1,a
2,m,0,a
3,Mm7,1,a
4,m,0,a
5,M,1,a
6,M,2,a
7,Mm7,2,a
8,M,1,a
9,M,3,a
10,Mm7,3,a
11,m,0,a
12,Mm7,1,a
13,m,0,a
14,M,1,a
15,Mm7,2,a
16,M,1,a
17,M,3,a
18,Mm7,3,a
19,m,5,a
20,M,0,a
21,m,0,a
22,m,1,a
23,M,2,a
24,o7,3,a
25,m,0,a
26,Mm7,1,a
27,m,0,a
28,M,1,a
29,Mm7,1,a
30,m,0,a
31,Mm7,0,a
32,m,5,a
33,M,0,a
34,m,0,a
35,m,1,a
36,M,2,a
37,o7,3,a
38,m,0,a
39,M,1,a
40,m,0,a
41,M,1,a
42,Mm7,1,a
43,m,0,a
44,M,1,a
45,Mm7,1,a
46,m,0,a
47,M,1,a
48,m,0,a
49,m,5,a
50,M,1,a
51,m,0,a
52,It,5,a
53,M,1,a
54,It,5,a
55,M,1,a
56,m,0,a
57,MM7,1,a
58,M,1,a
59,It,5,a
60,M,1,a
61,It,5,a
62,M,1,a
63,m,0,a
64,Ger,5,a
65,M,1,a
66,Ger,5,a
67,M,1,a
68,m,0,a
69,M,1,a
70,Mm7,1,a
71,m,0,a
72,Mm7,5,a
73,M,3,a
74,M,2,a
75,M,5,a
76,M,3,a
77,m,0,a
78,M,3,a
79,o,1,a
80,m,1,a
81,M,5,a
82,o,2,a
83,M,2,a
84,%7,1,a
85,Mm7,5,a
86,m,0,a
87,o,1,a
88,M,3,a
89,M,2,a
90,M,3,a
91,mm7,0,a
92,M,2,a
93,m,1,a
94,mm7,0,a
95,M,2,a
96,M,0,a
97,M,2,a
98,m,1,a
99,m,0,a
100,m,1,a
101,m,0,a
102,o7,5,a
103,M,2,a
104,o7,5,a
105,m,1,a
106,M,2,a
107,m,1,a
108,m,0,a
109,m,1,a
110,M,2,a
111,M,1,a
112,m,5,a
113,o,2,a
114,o,1,a
115,M,3,a
116,M,2,a
117,m,1,a
118,M,1,a
119,It,5,a
120,M,1,a
121,Mm7,1,a
122,M,1,a
123,Mm7,1,a
124,o7,0,a
125,M,5,a
126,%7,5,a
127,o7,2,a
128,M,2,a
129,MM7,2,a
130,mm7,0,a
131,o,2,a
132,%7,2,a
133,Mm7,1,a
134,m,0,a
135,Mm7,1,a
136,m,0,a
137,Mm7,1,a
138,m,0,a
139,Mm7,1,a
140,m,0,a
141,M,1,a
142,M,2,a
143,Mm7,2,a
144,M,1,a
145,M,3,a
146,Mm7,3,a
147,m,0,a
148,Mm7,1,a
149,m,0,a
150,M,1,a
151,o,1,a
152,M,1,a
153,M,3,a
154,Mm7,3,a
155,m,5,a
156,M,0,a
157,m,1,a
158,M,2,a
159,o7,3,a
160,m,0,a
161,M,1,a
162,Mm7,1,a
163,m,0,a
164,M,1,a
165,m,0,a
166,Mm7,0,a
167,m,5,a
168,M,0,a
169,m,1,a
170,M,2,a
171,o7,3,a
172,m,0,a
173,M,1,a
174,m,0,a
175,M,1,a
176,m,0,a
177,M,1,a
178,Mm7,2,a
179,M,2,a
180,Mm7,3,a
181,M,3,a
182,M,2,a
183,o,2,a
184,M,2,a
185,m,5,a
186,o,2,a
187,mm7,0,a
188,o,2,a
189,M,2,a
190,m,1,a
191,o,2,a
192,M,2,a
193,m,5,a
194,o,2,a
195,m,0,a
196,o,2,a
197,M,3,a
198,M,2,a
199,M,5,a
200,o,2,a
201,M,3,a
202,M,2,a
203,m,0,a
204,o,2,a
205,m,0,a
206,M,5,a
207,M,3,a
208,Mm7,2,a
209,M,1,a
210,o,3,a
211,m,1,a
212,M,0,a
213,m,5,a
214,M,2,a
215,m,2,a
216,M,2,a
217,Mm7,3,a
218,M,3,a
219,Mm7,3,a
220,M,2,a
221,Mm7,3,a
222,M,2,a
223,M,3,a
224,m,0,a
225,M,1,a
226,Mm7,3,a
227,m,1,a
228,Mm7,3,a
229,M,2,a
230,m,2,a
231,Mm7,3,a
232,Mm7,5,a
233,o,3,a
234,m,0,a
235,o,2,a
236,M,5,a
237,o,3,a
238,m,0,a
239,o,3,a
240,m,0,a
241,o7,3,a
242,m,0,a
243,o7,3,a
244,o,2,a
245,m,5,a
246,o7,2,a
247,M,5,a
248,%7,1,a
249,o7,3,a
250,M,0,a
251,M,5,a
252,%7,1,a
253,o7,3,a
254,M,0,a
255,M,5,a
256,%7,1,a
257,M,2,a
258,o7,2,a
259,m,5,a
260,M,2,a
261,mm7,3,a
262,M,0,a
263,o7,2,a
264,m,5,a
265,o7,2,a
266,Mm7,0,a
267,m,5,a
268,Mm7,0,a
269,m,5,a
270,Mm7,0,a
271,m,5,a
272,mm7,3,a
273,M,2,a
274,m,5,a
275,Mm7,0,a
276,m,5,a
277,M,0,a
278,m,0,a
279,M,1,a
280,Mm7,1,a
281,m,0,a
282,M,1,a
283,Mm7,2,a
284,M,1,a
285,M,3,a
286,m,5,a
287,M,0,a
288,m,0,a
289,m,1,a
290,M,2,a
291,o7,3,a
292,M,0,a
293,m,0,a
294,M,1,a
295,Mm7,1,a
296,m,0,a
297,M,1,a
298,Mm7,1,a
299,m,0,a
300,M,1,a
301,m,0,a
302,M,1,a
303,Mm7,1,a
304,m,0,a
305,m,5,a
306,M,1,a
307,m,0,a
308,o,5,a
309,M,1,a
310,o,5,a
311,M,1,a
312,o,5,a
313,M,1,a
314,o,1,a
315,M,1,a
316,m,0,a
317,o,1,a
318,M,1,a
319,m,0,a
320,mm7,0,a
321,Mm7,3,a
322,M,2,a
323,M,3,a
324,M,2,a
325,M,1,a
326,M,3,a
327,Mm7,3,a
328,M,2,a
329,Mm7,3,a
330,m,0,a
331,M,3,a
332,M,1,a
333,m,1,a
334,m,5,a
335,M,2,a
336,MM7,2,a
337,mm7,5,a
338,M,1,a
339,M,2,a
340,mm7,5,a
341,M,1,a
342,MM7,1,a
343,m,5,a
344,M,1,a
345,m,0,a
346,mm7,5,a
347,m,0,a
348,M,2,a
349,M,1,a
350,m,0,a
351,mm7,2,a
352,m,0,a
353,M,1,a
354,M,2,a
355,Mm7,2,a
356,M,2,a
357,M,1,a
358,Mm7,2,a
359,M,2,a
360,Mm7,2,a
361,M,1,a
362,Mm7,2,a
363,M,1,a
364,m,5,a
365,o,2,a
366,M,2,a
367,o,1,a
368,M,1,a
369,m,5,a
370,m,3,a
371,mm7,3,a
372,m,1,a
373,M,1,a
374,o7,1,a
375,M,3,a
376,Mm7,3,a
377,M,2,a
378,M,1,a
379,mm7,5,a
380,o,1,a
381,M,3,a
382,Mm7,3,a
383,M,2,a
384,Mm7,3,a
385,M,2,a
386,Mm7,2,a
387,M,1,a
388,M,2,a
389,mm7,3,a
390,o,1,a
391,Mm7,2,a
392,M,1,a
393,m,5,a
394,M,0,a
395,m,5,a
396,M,3,a
397,o7,1,a
398,M,3,a
399,Mm7,3,a
400,M,3,a
401,Mm7,3,a
402,M,3,a
403,m,0,a
404,M,1,a
405,Mm7,1,a
406,M,1,a
407,m,0,a
408,Mm7,2,a
409,M,1,a
410,Mm7,1,a
411,m,0,a
412,Mm7,2,a
413,M,1,a
414,m,0,a
415,Mm7,3,a
416,M,2,a
417,Mm7,3,a
418,M,2,a
419,Mm7,1,a
420,m,0,a
421,Mm7,1,a
422,m,0,a
423,Mm7,1,a
424,m,0,a
425,M,5,a
426,M,1,a
427,Mm7,2,a
428,M,1,a
429,M,3,a
430,Mm7,3,a
431,M,3,a
432,m,5,a
433,M,0,a
434,m,0,a
435,m,1,a
436,M,2,a
437,o7,3,a
438,m,0,a
439,M,1,a
440,M,0,a
441,Mm7,1,a
442,M,1,a
443,Mm7,1,a
444,mm7,2,a
445,Mm7,1,a
446,M,0,a
447,M,1,a
448,o,5,a
449,Mm7,2,a
450,M,1,a
451,Mm7,1,a
452,M,1,a
453,o7,0,a
454,Mm7,1,a
455,m,5,a
456,Mm7,1,a
457,M,1,a
458,o,0,a
459,M,2,a
460,M,1,a
461,mm7,1,a
462,M,0,a
463,o,3,a
464,M,5,a
465,M,0,a
466,o7,1,a
467,M,5,a
468,Mm7,0,a
469,M,5,a
470,m,1,a
471,M,5,a
472,M,0,a
473,M,5,a
474,M,1,a
475,Mm7,1,a
476,M,0,a
477,M,1,a
478,M,0,a
479,M,5,a
480,M,1,a
481,M,0,a
482,m,1,a
483,m,2,a
484,M,1,a
485,M,0,a
486,Mm7,1,a
487,M,0,a
488,o7,3,a
489,M,0,a
490,Mm7,1,a
491,M,0,a
492,Mm7,1,a
493,M,0,a
494,Mm7,1,a
495,M,0,a
496,Mm7,1,a
497,M,0,a
498,m,1,a
499,M,5,a
500,o,5,a
501,M,1,a
502,M,0,a
503,M,1,a
504,Mm7,1,a
505,m,1,a
506,o,3,a
507,o7,0,a
508,M,2,a
509,M,1,a
510,o,2,a
511,M,0,a
512,Mm7,0,a
513,M,5,a
514,m,1,a
515,M,5,a
516,M,0,a
517,M,5,a
518,M,0,a
519,o7,1,a
520,m,1,a
521,M,5,a
522,m,1,a
523,M,5,a
524,M,0,a
525,M,5,a
526,M,1,a
527,Mm7,1,a
528,M,0,a
529,M,1,a
530,m,1,a
531,M,1,a
532,m,2,a
533,M,0,a
534,o,3,a
535,o,2,a
536,M,5,a
537,M,1,a
538,M,0,a
539,mm7,2,a
540,M,0,a
541,m,2,a
542,Mm7,1,a
543,M,1,a
544,Mm7,1,a
545,M,0,a
546,M,5,a
547,M,1,a
548,M,0,a
549,m,1,a
550,m,2,a
551,Mm7,1,a
552,M,0,a
553,o7,3,a
554,M,0,a
555,o7,3,a
556,o,3,a
557,M,0,a
558,M,1,a
559,m,5,a
560,M,0,a
561,m,5,a
562,M,0,a
563,M,1,a
564,M,0,a
565,M,1,a
566,M,0,a
567,m,1,a
568,m,0,a
569,o,1,a
570,m,1,a
571,M,5,a
572,m,5,a
573,M,1,a
574,M,0,a
575,M,1,a
576,M,0,a
577,M,1,a
578,M,0,a
579,M,1,a
580,M,0,a
