segment_id,chord_type,rootoffset,globalkey
0,M,0,A
1,M,5,A
2,M,2,A
3,M,1,A
4,M,0,A
5,M,4,A
6,M,5,A
7,m,2,A
8,o,5,A
9,M,1,A
10,m,4,A
11,o,1,A
12,m,3,A
13,o7,0,A
14,Mm7,2,A
15,M,1,A
16,+,1,A
17,M,0,A
18,m,3,A
19,o,0,A
20,M,2,A
21,M,1,A
22,+,1,A
23,M,0,A
24,M,4,A
25,Mm7,4,A
26,m,3,A
27,M,2,A
28,Mm7,2,A
29,M,1,A
30,M,2,A
31,Mm7,2,A
32,M,2,A
33,M,5,A
34,M,4,A
35,M,5,A
36,M,4,A
37,M,3,A
38,Mm7,5,A
39,o,2,A
40,M,4,A
41,M,3,A
42,%7,2,A
43,o,2,A
44,M,4,A
45,M,2,A
46,%7,0,A
47,M,3,A
48,m,5,A
49,M,3,A
50,o,0,A
51,M,2,A
52,m,5,A
53,o,2,A
54,M,4,A
55,Mm7,5,A
56,M,4,A
57,M,3,A
58,M,2,A
59,m,5,A
60,o,1,A
61,M,3,A
62,m,5,A
63,MM7,2,A
64,mm7,5,A
65,M,4,A
66,Mm7,5,A
67,m,5,A
68,Mm7,4,A
69,M,3,A
70,Mm7,2,A
71,o,1,A
72,Mm7,0,A
73,m,5,A
74,Mm7,5,A
75,M,4,A
76,M,3,A
77,Mm7,5,A
78,M,5,A
79,Mm7,5,A
80,M,4,A
81,+,4,A
82,M,3,A
83,m,0,A
84,Mm7,0,A
85,m,5,A
86,Mm7,5,A
87,M,4,A
88,m,5,A
89,m,1,A
90,Mm7,5,A
91,M,4,A
92,%7,2,A
93,M,4,A
94,Mm7,5,A
95,M,4,A
96,Mm7,1,A
97,m,0,A
98,M,1,A
99,Mm7,1,A
100,m,0,A
101,M,1,A
102,M,3,A
103,M,1,A
104,M,3,A
105,m,0,A
106,M,1,A
107,M,3,A
108,M,0,A
109,Mm7,0,A
110,m,5,A
111,m,0,A
112,o,4,A
113,m,5,A
114,M,3,A
115,o,4,A
116,m,5,A
117,m,0,A
118,o,5,A
119,m,0,A
120,o,5,A
121,m,0,A
122,M,0,A
123,o,5,A
124,M,0,A
125,o,5,A
126,M,0,A
127,o,5,A
128,M,1,A
129,Mm7,1,A
130,M,0,A
131,M,4,A
132,M,5,A
133,o,0,A
134,m,2,A
135,Mm7,2,A
136,M,1,A
137,M,0,A
138,m,3,A
139,M,2,A
140,M,1,A
141,m,3,A
142,o,0,A
143,m,2,A
144,o,5,A
145,M,1,A
146,o,5,A
147,M,0,A
148,o,5,A
149,M,4,A
150,M,5,A
151,o,5,A
152,M,1,A
153,o,5,A
154,M,0,A
155,+,0,A
156,M,5,A
157,m,2,A
158,M,2,A
159,M,1,A
160,o,5,A
161,m,4,A
162,o,1,A
163,m,3,A
164,Mm7,0,A
165,M,5,A
166,Mm7,3,A
167,m,2,A
168,Mm7,1,A
169,M,0,A
170,M,3,A
171,Mm7,3,A
172,m,2,A
173,o,4,A
174,Mm7,1,A
175,M,0,A
176,Mm7,1,A
177,M,1,A
178,Mm7,1,A
179,M,1,A
180,Mm7,1,A
181,M,1,A
182,M,0,A
183,m,3,A
184,M,1,A
185,m,4,A
186,m,5,A
187,M,0,A
188,o,1,A
189,M,0,A
190,m,5,A
191,m,3,A
192,o,5,A
193,M,1,A
194,m,5,A
195,o,5,A
196,M,1,A
197,o,5,A
198,M,1,A
199,mm7,4,A
200,o,5,A
201,%7,5,A
202,M,1,A
203,o,1,A
204,m,3,A
205,M,1,A
206,m,3,A
207,%7,5,A
208,M,1,A
209,%7,5,A
210,M,0,A
211,o,0,A
212,m,2,A
213,M,1,A
214,Mm7,1,A
215,o,5,A
216,Mm7,1,A
217,%7,5,A
218,M,5,A
219,M,0,A
220,M,5,A
221,%7,5,A
222,o,5,A
223,M,0,A
224,M,1,A
225,Mm7,1,A
226,M,1,A
227,M,0,A
228,o,5,A
229,M,0,A
230,Mm7,1,A
231,M,0,A
232,M,5,A
233,M,0,A
234,m,2,A
235,M,0,A
236,M,1,A
237,M,0,A
238,m,2,A
239,M,0,A
240,m,2,A
241,M,0,A
242,M,5,A
243,M,0,A
244,m,2,A
245,M,0,A
246,m,2,A
247,M,0,A
248,m,2,A
249,M,0,A
250,M,5,A
251,M,0,A
252,m,2,A
253,M,0,A
254,M,1,A
255,M,0,A
256,m,2,A
257,M,0,A
258,m,2,A
259,M,0,A
260,M,5,A
261,M,0,A
262,m,2,A
263,M,0,A
264,m,2,A
265,M,0,A
266,M,5,A
267,M,0,A
268,Mm7,4,A
269,M,4,A
270,m,3,A
271,M,2,A
272,M,1,A
273,Mm7,2,A
274,M,2,A
275,M,1,A
276,M,2,A
277,Mm7,2,A
278,M,1,A
279,M,4,A
280,m,3,A
281,M,2,A
282,M,1,A
283,M,3,A
284,Mm7,3,A
285,m,2,A
286,M,1,A
287,M,0,A
288,M,1,A
289,Mm7,2,A
290,M,1,A
291,M,2,A
292,M,1,A
293,Mm7,2,A
294,M,1,A
295,M,2,A
296,M,4,A
297,m,3,A
298,M,2,A
299,M,1,A
300,Mm7,2,A
301,M,1,A
302,M,0,A
303,M,2,A
304,Mm7,2,A
305,M,1,A
306,Mm7,3,A
307,m,2,A
308,M,1,A
309,M,0,A
310,Mm7,1,A
311,M,0,A
312,M,1,A
313,M,0,A
314,Mm7,1,A
315,M,0,A
316,M,1,A
317,m,0,A
318,m,2,A
319,o,0,A
320,m,2,A
321,M,1,A
322,M,0,A
323,o,5,A
324,M,0,A
325,o,5,A
326,M,0,A
327,M,5,A
328,M,0,A
329,M,5,A
330,M,1,A
331,Mm7,1,A
332,M,0,A
333,M,3,A
334,m,2,A
335,M,1,A
336,M,0,A
337,M,5,A
338,M,0,A
339,M,5,A
340,M,1,A
341,Mm7,1,A
342,M,0,A
343,M,5,A
344,M,0,A
345,M,5,A
346,M,1,A
347,Mm7,1,A
348,M,0,A
349,m,0,A
350,M,5,A
351,m,4,A
352,m,3,A
353,m,4,A
354,m,0,A
355,m,3,A
356,M,5,A
357,m,4,A
358,m,3,A
359,M,5,A
360,m,4,A
361,M,0,A
362,M,5,A
363,M,0,A
364,m,2,A
365,M,0,A
366,M,1,A
367,M,0,A
368,m,2,A
369,M,0,A
370,m,2,A
371,M,0,A
372,M,5,A
373,M,0,A
374,m,2,A
375,M,0,A
376,m,2,A
377,M,0,A
378,M,5,A
379,M,0,A
380,m,2,A
381,M,0,A
382,M,5,A
383,M,0,A
384,m,2,A
385,M,0,A
386,M,5,A
387,M,0,A
