segment_id,chord_type,rootoffset,globalkey
0,o7,5,f
1,m,0,f
2,o7,5,f
3,m,1,f
4,o7,5,f
5,Mm7,2,f
6,m,1,f
7,m,0,f
8,M,2,f
9,mm7,1,f
10,M,1,f
11,m,0,f
12,o,2,f
13,m,0,f
14,M,1,f
15,m,0,f
16,o,2,f
17,m,0,f
18,o,2,f
19,M,1,f
20,Mm7,1,f
21,m,0,f
22,m,5,f
23,M,1,f
24,m,0,f
25,Mm7,1,f
26,m,0,f
27,Mm7,1,f
28,m,0,f
29,Mm7,1,f
30,m,0,f
31,%7,1,f
32,Mm7,1,f
33,m,0,f
34,o7,3,f
35,m,0,f
36,o,2,f
37,m,0,f
38,o7,3,f
39,m,0,f
40,o,2,f
41,m,0,f
42,o7,3,f
43,m,0,f
44,o,2,f
45,m,0,f
46,%7,1,f
47,Mm7,1,f
48,m,0,f
49,M,1,f
50,M,2,f
51,o,3,f
52,Mm7,1,f
53,m,0,f
54,M,1,f
55,o,5,f
56,M,1,f
57,o,3,f
58,m,0,f
59,o,3,f
60,m,0,f
61,m,5,f
62,o7,3,f
63,m,0,f
64,M,1,f
65,Mm7,1,f
66,M,1,f
67,Mm7,1,f
68,m,0,f
69,mm7,0,f
70,m,2,f
71,Mm7,1,f
72,m,0,f
73,Mm7,1,f
74,M,1,f
75,m,0,f
76,M,1,f
77,o,2,f
78,m,2,f
79,M,1,f
80,Mm7,1,f
81,M,2,f
82,M,1,f
83,M,2,f
84,m,2,f
85,M,2,f
86,m,2,f
87,M,1,f
88,M,2,f
89,M,1,f
90,o7,2,f
91,m,2,f
92,M,1,f
93,Mm7,1,f
94,M,2,f
95,M,1,f
96,M,2,f
97,m,2,f
98,M,2,f
99,Mm7,1,f
100,m,2,f
101,M,1,f
102,Mm7,1,f
103,M,2,f
104,o7,1,f
105,m,3,f
106,M,2,f
107,Mm7,2,f
108,M,1,f
109,M,2,f
110,M,1,f
111,m,3,f
112,M,1,f
113,m,3,f
114,o,1,f
115,M,1,f
116,Mm7,0,f
117,m,5,f
118,Mm7,0,f
119,m,5,f
120,m,3,f
121,%7,1,f
122,m,3,f
123,%7,1,f
124,M,0,f
125,Mm7,0,f
126,m,5,f
127,o7,5,f
128,m,0,f
129,o7,5,f
130,m,1,f
131,o7,5,f
132,Mm7,2,f
133,m,1,f
134,m,0,f
135,M,2,f
136,Mm7,2,f
137,Mm7,1,f
138,M,1,f
139,m,0,f
140,m,5,f
141,o,2,f
142,m,0,f
143,M,1,f
144,m,0,f
145,o,2,f
146,m,5,f
147,m,0,f
148,o,2,f
149,M,1,f
150,Mm7,1,f
151,m,0,f
152,m,5,f
153,M,1,f
154,m,0,f
155,Mm7,1,f
156,m,0,f
157,Mm7,1,f
158,m,0,f
159,%7,1,f
160,Mm7,1,f
161,m,0,f
162,o7,3,f
163,m,0,f
164,o,2,f
165,m,0,f
166,o7,3,f
167,m,0,f
168,o,2,f
169,m,0,f
170,o7,3,f
171,m,0,f
172,o,2,f
173,m,0,f
174,%7,1,f
175,Mm7,1,f
176,m,0,f
177,M,1,f
178,M,2,f
179,o,3,f
180,Mm7,1,f
181,m,0,f
182,M,1,f
183,o,3,f
184,m,0,f
185,o,3,f
186,m,0,f
187,m,5,f
188,o7,3,f
189,m,0,f
190,M,1,f
191,Mm7,1,f
192,m,0,f
193,M,1,f
194,Mm7,1,f
195,M,1,f
196,Mm7,1,f
197,m,0,f
198,o7,5,f
199,o,3,f
200,o7,2,f
201,M,1,f
202,Mm7,1,f
203,M,2,f
204,o7,1,f
205,m,3,f
206,M,2,f
207,Mm7,2,f
208,M,1,f
209,M,2,f
210,M,1,f
211,m,3,f
212,M,1,f
213,m,3,f
214,o,1,f
215,M,1,f
216,Mm7,1,f
217,M,2,f
218,o7,0,f
219,o7,5,f
220,Mm7,2,f
221,m,1,f
222,o,1,f
223,M,1,f
224,Mm7,1,f
225,M,0,f
226,o7,1,f
227,m,1,f
228,M,2,f
229,Mm7,2,f
230,M,1,f
231,m,0,f
232,M,1,f
233,Mm7,1,f
234,m,0,f
235,Mm7,1,f
236,M,1,f
237,Mm7,1,f
238,m,2,f
239,o,2,f
240,M,2,f
241,Mm7,2,f
242,M,1,f
243,m,0,f
244,Mm7,1,f
245,m,0,f
246,%7,1,f
247,Mm7,1,f
248,m,0,f
249,o7,3,f
250,m,0,f
251,o,2,f
252,m,0,f
253,o7,3,f
254,m,0,f
255,o,2,f
256,m,0,f
257,o7,3,f
258,m,0,f
259,o,2,f
260,m,0,f
261,%7,1,f
262,Mm7,1,f
263,m,0,f
264,M,1,f
265,M,2,f
266,o,3,f
267,Mm7,1,f
268,m,0,f
269,M,1,f
270,o,3,f
271,m,0,f
272,o,3,f
273,m,0,f
274,m,5,f
275,o7,3,f
276,m,0,f
277,mm7,0,f
278,M,1,f
279,Mm7,1,f
280,m,0,f
281,mm7,0,f
282,Mm7,1,f
283,M,1,f
284,Mm7,1,f
285,m,0,f
286,M,1,f
287,m,0,f
